"id","season","week","seasonType","startTime","gameIndoors","homeTeam","homeConference","awayTeam","awayConference","venueId","venue","temperature","dewPoint","humidity","precipitation","snowfall","windDirection","windSpeed","pressure","weatherConditionCode","weatherCondition"
401636607,2024,1,"regular","2024-08-30T01:00:00.000Z",FALSE,"Utah","Big 12","Southern Utah","UAC",587,"Rice-Eccles Stadium",76.5,29.5,18,0,0,329,5.8,1017.2,2,"Fair"
401643775,2024,1,"regular","2024-08-31T21:00:00.000Z",FALSE,"South Alabama","Sun Belt","North Texas","American Athletic",6526,"Hancock Whitney Stadium",85.6,72.5,65,0,0,113,9.2,1015.2,2,"Fair"
401654845,2024,1,"regular","2024-08-30T01:00:00.000Z",FALSE,"Illinois","Big Ten","Eastern Illinois","Big South-OVC",3832,"Memorial Stadium (Champaign, IL)",78.1,73.9,87,0,0,120,4.7,1017.1,0,NA
401628328,2024,1,"regular","2024-08-30T23:00:00.000Z",FALSE,"Oklahoma","SEC","Temple","American Athletic",3835,"Memorial Stadium (Norman, OK)",83.8,64.9,53,0,0,50,9.2,1016.3,3,"Cloudy"
401643698,2024,1,"regular","2024-08-30T02:00:00.000Z",FALSE,"San José State","Mountain West","Sacramento State","Big Sky",3935,"CEFCU Stadium",84.9,49.1,29,0,0,329,9.8,1013.1,0,NA
401628453,2024,1,"regular","2024-08-30T23:00:00.000Z",FALSE,"Michigan State","Big Ten","Florida Atlantic","American Athletic",3936,"Spartan Stadium",78.3,71.2,79,0,0,261,11.9,1013,0,NA
401641032,2024,1,"regular","2024-09-01T01:00:00.000Z",FALSE,"New Mexico State","Conference USA","Southeast Missouri State","Big South-OVC",3601,"Aggie Memorial Stadium",81.7,60.8,49,0,0,92,4,1013.9,0,NA
401645319,2024,1,"regular","2024-08-30T22:00:00.000Z",FALSE,"Army","American Athletic","Lehigh","Patriot",3841,"Michie Stadium",75.6,69.6,82,0,0,163,7.1,1016.9,0,NA
401643858,2024,1,"regular","2024-08-25T03:59:00.000Z",FALSE,"Hawai'i","Mountain West","Delaware State","MEAC",7220,"Clarence T.C. Ching Athletics Complex",77.9,70.9,79,0,0,57,32.7,1015,3,"Cloudy"
401636608,2024,1,"regular","2024-09-01T02:30:00.000Z",FALSE,"Arizona","Big 12","New Mexico","Mountain West",3619,"Arizona Stadium",87.3,51.3,29,0,0,259,6.9,1010.6,1,"Clear"
401628460,2024,1,"regular","2024-09-01T03:00:00.000Z",FALSE,"Washington","Big Ten","Weber State","Big Sky",3765,"Husky Stadium",78.6,55,44,0,0,334,10.4,1013.8,2,"Fair"
401645316,2024,1,"regular","2024-08-30T00:00:00.000Z",FALSE,"UAB","American Athletic","Alcorn State","SWAC",7221,"Protective Stadium",89.4,69.1,51,0,0,178,6.9,1017,3,"Cloudy"
401636609,2024,1,"regular","2024-09-01T02:30:00.000Z",FALSE,"Arizona State","Big 12","Wyoming","Mountain West",3947,"Mountain America Stadium",94.8,51.3,23,0,0,279,9.2,1007,2,"Fair"
401628459,2024,1,"regular","2024-08-31T23:30:00.000Z",FALSE,"Hawai'i","Mountain West","UCLA","Big Ten",7220,"Clarence T.C. Ching Athletics Complex",87.4,74.7,66,0,0,103,12.7,1015.3,3,"Cloudy"
401634197,2024,1,"regular","2024-08-31T19:30:00.000Z",FALSE,"Iowa State","Big 12","North Dakota","MVFC",3772,"Jack Trice Stadium",78.6,57.4,48,0,0,251,4.9,1019.7,0,NA
401634302,2024,1,"regular","2024-09-01T00:00:00.000Z",FALSE,"Georgia Tech","ACC","Georgia State","Sun Belt",721,"Bobby Dodd Stadium",76.6,72.1,86,0,0,92,2,1014.5,3,"Cloudy"
401634303,2024,1,"regular","2024-09-01T00:00:00.000Z",FALSE,"SMU","ACC","Houston Christian","Southland",3735,"Gerald J. Ford Stadium",90.7,67.6,47,0,0,65,8.5,1013.5,0,NA
401628461,2024,1,"regular","2024-08-31T01:00:00.000Z",FALSE,"Wisconsin","Big Ten","Western Michigan","Mid-American",347,"Camp Randall Stadium",73.2,58.5,60,0,0,298,7.4,1014.5,0,NA
401634304,2024,1,"regular","2024-08-31T19:30:00.000Z",TRUE,"Syracuse","ACC","Ohio","Mid-American",1964,"JMA Wireless Dome",73.6,60.6,64,0,0,273,10.4,1013.9,18,"Heavy Rain Shower"
401641023,2024,1,"regular","2024-08-31T23:00:00.000Z",FALSE,"Middle Tennessee","Conference USA","Tennessee Tech","Big South-OVC",3725,"Johnny ""Red"" Floyd Stadium",92.5,68.7,46,0,0,313,5.3,1015,0,NA
401634305,2024,1,"regular","2024-08-31T16:00:00.000Z",FALSE,"Pittsburgh","ACC","Kent State","Mid-American",3752,"Acrisure Stadium",78.4,65.8,65,0,0,288,6.9,1018.2,3,"Cloudy"
401644731,2024,1,"regular","2024-08-31T19:30:00.000Z",FALSE,"Northern Illinois","Mid-American","Western Illinois","Big South-OVC",3764,"Huskie Stadium",77.9,57.2,49,0,0,300,7.4,1017.9,0,NA
401628591,2024,1,"regular","2024-08-31T18:30:00.000Z",FALSE,"Cincinnati","Big 12","Towson","CAA",3854,"Nippert Stadium",84.9,64.2,50,0,0,270,6.9,1017.2,3,"Cloudy"
401628455,2024,1,"regular","2024-08-31T19:30:00.000Z",FALSE,"Ohio State","Big Ten","Akron","Mid-American",3861,"Ohio Stadium",83.3,58.5,43,0,0,324,7.4,1014.9,0,NA
401632062,2024,1,"regular","2024-08-31T16:00:00.000Z",FALSE,"Louisville","ACC","Austin Peay","UAC",3873,"L&N Federal Credit Union Stadium",83.8,66.9,57,0,0,324,5.8,1018.5,3,"Cloudy"
401636363,2024,1,"regular","2024-08-31T23:00:00.000Z",FALSE,"South Florida","American Athletic","Bethune-Cookman","SWAC",3886,"Raymond James Stadium",83.1,73.6,73,0,0,107,5.8,1015.1,18,"Heavy Rain Shower"
401643704,2024,1,"regular","2024-08-31T22:30:00.000Z",FALSE,"Oregon State","Pac-12","Idaho State","Big Sky",3893,"Reser Stadium",75,54,48,0,0,134,1.6,1014.2,0,NA
401641039,2024,1,"regular","2024-08-31T23:00:00.000Z",FALSE,"Rice","American Athletic","Sam Houston","Conference USA",3895,"Rice Stadium",84,76.1,77,0,0,62,7.6,1015.2,0,NA
401643703,2024,1,"regular","2024-08-31T04:00:00.000Z",FALSE,"Utah State","Mountain West","Robert Morris","NEC",3905,"Maverik Stadium",57,34.7,43,0,0,117,2,1016.4,0,NA
401634169,2024,1,"regular","2024-08-31T16:00:00.000Z",FALSE,"Purdue","Big Ten","Indiana State","MVFC",3907,"Ross-Ade Stadium",79.7,58.3,48,0,0,323,7.8,1017.2,0,NA
401628331,2024,1,"regular","2024-08-31T19:30:00.000Z",FALSE,"Texas","SEC","Colorado State","Mountain West",3910,"DKR-Texas Memorial Stadium",91.8,68.2,46,0,0,351,5.8,1012.7,3,"Cloudy"
401628589,2024,1,"regular","2024-08-31T22:00:00.000Z",FALSE,"Virginia","ACC","Richmond","CAA",3923,"Scott Stadium",82,70.9,69,0,0,256,5.8,1013,0,NA
401634300,2024,1,"regular","2024-08-31T02:30:00.000Z",FALSE,"Stanford","ACC","TCU","Big 12",3940,"Stanford Stadium",72.7,61.9,69,0,0,328,13.9,1015.2,0,NA
401628333,2024,1,"regular","2024-08-31T16:00:00.000Z",FALSE,"Vanderbilt","SEC","Virginia Tech","ACC",3973,"FirstBank Stadium",87.3,68,53,0,0,307,4.6,1017.9,3,"Cloudy"
401628325,2024,1,"regular","2024-08-31T23:00:00.000Z",FALSE,"Ole Miss","SEC","Furman","Southern",3974,"Vaught-Hemingway Stadium",93,68.5,45,0,0,325,3.8,1015.5,0,NA
401643696,2024,1,"regular","2024-08-25T00:00:00.000Z",FALSE,"Nevada","Mountain West","SMU","ACC",3816,"Mackay Stadium",49.3,39.2,68,0,0,300,7,1019.3,7,"Light Rain"
401643774,2024,1,"regular","2024-09-01T00:00:00.000Z",FALSE,"Charlotte","American Athletic","James Madison","Sun Belt",4418,"Jerry Richardson Stadium",77.2,75,93,0,0,115,2.9,1014.5,3,"Cloudy"
401629039,2024,1,"regular","2024-08-31T19:30:00.000Z",FALSE,"Massachusetts","FBS Independents","Eastern Michigan","Mid-American",3985,"Warren McGuirk Alumni Stadium",73.9,70.5,89,0,0,184,4.9,1014.7,0,NA
401635525,2024,1,"regular","2024-08-24T16:00:00.000Z",FALSE,"Georgia Tech","ACC","Florida State","ACC",3504,"Aviva Stadium",60.8,45.5,57,0,0,270,19.9,1005.7,3,"Cloudy"
401643697,2024,1,"regular","2024-08-24T20:00:00.000Z",FALSE,"New Mexico","Mountain West","Montana State","Big Sky",3971,"University Stadium (NM)",88.9,49.6,26,0,0,220,5.8,1014.2,3,"Cloudy"
401628586,2024,1,"regular","2024-08-31T22:00:00.000Z",FALSE,"Liberty","Conference USA","Campbell","CAA",3992,"Williams Stadium (VA)",85.5,72,64,0,0,250,4.5,1015,0,NA
401628329,2024,1,"regular","2024-08-31T20:15:00.000Z",FALSE,"South Carolina","SEC","Old Dominion","Sun Belt",3994,"Williams-Brice Stadium",91.6,72.7,54,0,0,192,4.2,1014.7,0,NA
401628326,2024,1,"regular","2024-08-31T22:00:00.000Z",FALSE,"Mississippi State","SEC","Eastern Kentucky","UAC",3693,"Davis Wade Stadium",95.7,68.2,41,0,0,8,3.8,1014.8,0,NA
401645320,2024,1,"regular","2024-08-31T22:00:00.000Z",FALSE,"East Carolina","American Athletic","Norfolk State","MEAC",3699,"Dowdy-Ficklen Stadium",93,71.1,49,0,0,225,9.2,1013.6,0,NA
401643699,2024,1,"regular","2024-08-31T19:30:00.000Z",FALSE,"Air Force","Mountain West","Merrimack","FCS Independents",3713,"Falcon Stadium",79.2,43,28,0,0,147,8.1,1014.7,2,"Fair"
401628590,2024,1,"regular","2024-08-31T21:00:00.000Z",FALSE,"Marshall","Sun Belt","Stony Brook","CAA",3775,"Joan C. Edwards Stadium",75.9,72.1,88,0,0,285,4.7,1016.5,0,NA
401634301,2024,1,"regular","2024-08-31T21:00:00.000Z",FALSE,"California","ACC","UC Davis","Big Sky",3831,"California Memorial Stadium",85.3,48.4,28,0,0,296,6.9,1012.2,2,"Fair"
401644728,2024,1,"regular","2024-08-29T23:30:00.000Z",FALSE,"Toledo","Mid-American","Duquesne","NEC",3739,"Glass Bowl",86.5,73.8,66,0,0,195,1.4,1016.5,0,NA
401628454,2024,1,"regular","2024-08-31T19:30:00.000Z",FALSE,"Nebraska","Big Ten","UTEP","Conference USA",3834,"Memorial Stadium (Lincoln, NE)",83.3,55,38,0,0,208,6.5,1020.6,0,NA
401628323,2024,1,"regular","2024-08-31T16:00:00.000Z",TRUE,"Georgia","SEC","Clemson","ACC",5348,"Mercedes-Benz Stadium",87.3,69.6,56,0,0,109,5.8,1017.5,2,"Fair"
401628582,2024,1,"regular","2024-08-29T23:00:00.000Z",FALSE,"UCF","Big 12","New Hampshire","CAA",3652,"FBC Mortgage Stadium",81.9,74.7,79,0,0,92,8.1,1018,18,"Heavy Rain Shower"
401640998,2024,1,"regular","2024-08-30T00:00:00.000Z",FALSE,"Jacksonville State","Conference USA","Coastal Carolina","Sun Belt",3662,"AmFirst Stadium",89.8,64.9,44,0,0,230,5.3,1015.9,0,NA
401628452,2024,1,"regular","2024-08-31T23:30:00.000Z",FALSE,"Michigan","Big Ten","Fresno State","Mountain West",3558,"Michigan Stadium",78.6,56.7,47,0,0,286,10.1,1014.4,0,NA
401641015,2024,1,"regular","2024-08-31T19:30:00.000Z",TRUE,"UTSA","American Athletic","Kennesaw State","Conference USA",3604,"Alamodome",91.2,66.9,45,0,0,48,9.2,1011.7,3,"Cloudy"
401643700,2024,1,"regular","2024-08-31T20:00:00.000Z",FALSE,"Georgia Southern","Sun Belt","Boise State","Mountain West",3608,"Allen E. Paulson Stadium",92.3,66.6,43,0,0,160,4.2,1015.3,0,NA
401628448,2024,1,"regular","2024-08-30T00:00:00.000Z",FALSE,"Minnesota","Big Ten","North Carolina","ACC",3953,"Huntington Bank Stadium",70.3,57.2,63,0,0,284,7.1,1014.4,3,"Cloudy"
401645317,2024,1,"regular","2024-08-30T00:00:00.000Z",FALSE,"Tulane","American Athletic","SE Louisiana","Southland",4729,"Yulman Stadium",85.1,76.3,75,0,0,132,7,1015.6,3,"Cloudy"
401632064,2024,1,"regular","2024-08-31T23:00:00.000Z",FALSE,"Arkansas State","Sun Belt","Central Arkansas","UAC",3625,"Centennial Bank Stadium",86.2,73.9,67,0,0,22,4.2,1016.8,0,NA
401644727,2024,1,"regular","2024-08-29T23:00:00.000Z",FALSE,"Buffalo","Mid-American","Lafayette","Patriot",3965,"UB Stadium",76.3,63.7,65,0,0,53,6.9,1018.8,3,"Cloudy"
401628320,2024,1,"regular","2024-08-29T23:30:00.000Z",FALSE,"Arkansas","SEC","Arkansas-Pine Bluff","SWAC",3983,"War Memorial Stadium (AR)",93.6,63.5,37,0,0,145,8.1,1013.2,2,"Fair"
401643776,2024,1,"regular","2024-09-01T00:00:00.000Z",FALSE,"Texas State","Sun Belt","Lamar","Southland",3644,"Bobcat Stadium (TX)",87.4,69.3,55,0,0,98,9.2,1011.8,0,NA
401628456,2024,1,"regular","2024-08-31T23:30:00.000Z",FALSE,"Oregon","Big Ten","Idaho","Big Sky",3626,"Autzen Stadium",70.7,54.1,56,0,0,283,0.7,1014.6,0,NA
401628322,2024,1,"regular","2024-08-31T19:30:00.000Z",FALSE,"Florida","SEC","Miami","ACC",3634,"Ben Hill Griffin Stadium",89.2,73,59,0,0,85,5.6,1015.2,0,NA
401636612,2024,1,"regular","2024-08-31T23:00:00.000Z",FALSE,"Kansas State","Big 12","UT Martin","Big South-OVC",3636,"Bill Snyder Family Stadium",82.2,54.9,39,0,0,68,0.4,1020.1,0,NA
401634212,2024,1,"regular","2024-08-31T18:00:00.000Z",FALSE,"Oklahoma State","Big 12","South Dakota State","MVFC",3646,"Boone Pickens Stadium",85.5,64.2,49,0,0,53,7.6,1018.1,0,NA
401628319,2024,1,"regular","2024-08-31T23:00:00.000Z",FALSE,"Alabama","SEC","Western Kentucky","Conference USA",3657,"Bryant-Denny Stadium",99.1,65.8,34,0,0,19,0.2,1014,0,NA
401634206,2024,1,"regular","2024-08-30T00:00:00.000Z",FALSE,"Colorado","Big 12","North Dakota State","MVFC",3726,"Folsom Field",77.7,37.9,24,0,0,52,5.8,1016.3,0,NA
401628581,2024,1,"regular","2024-08-29T23:00:00.000Z",FALSE,"Wake Forest","ACC","North Carolina A&T","CAA",3630,"Allegacy Federal Credit Union Stadium",97.5,64.4,34,0,0,183,2,1016.9,0,NA
401634299,2024,1,"regular","2024-08-29T23:00:00.000Z",FALSE,"NC State","ACC","Western Carolina","Southern",3670,"Carter-Finley Stadium",82.4,70.3,67,0,0,210,3.4,1018.3,3,"Cloudy"
401636606,2024,1,"regular","2024-08-30T00:00:00.000Z",FALSE,"Kansas","Big 12","Lindenwood","Big South-OVC",3486,"Children's Mercy Park",79.3,70,73,0,0,350,5.8,1015.1,7,"Light Rain"
401628451,2024,1,"regular","2024-08-31T16:00:00.000Z",FALSE,"Maryland","Big Ten","UConn","FBS Independents",3665,"SECU Stadium",84.9,70.9,63,0,0,195,9.2,1016.3,18,"Heavy Rain Shower"
401636380,2024,1,"regular","2024-09-01T00:00:00.000Z",FALSE,"Louisiana","Sun Belt","Grambling","SWAC",3666,"Cajun Field",84.6,76.1,76,0,0,185,3.8,1012.4,0,NA
401641007,2024,1,"regular","2024-09-01T00:00:00.000Z",FALSE,"Louisiana Tech","Conference USA","Nicholls","Southland",3776,"Joe Aillet Stadium",83.5,78.1,84,0,0,274,0.9,1013.3,0,NA
401628324,2024,1,"regular","2024-08-31T23:45:00.000Z",FALSE,"Kentucky","SEC","Southern Miss","Sun Belt",3683,"Kroger Field",82.4,68.5,63,0,0,316,6,1016.4,0,NA
401634240,2024,1,"regular","2024-09-01T00:00:00.000Z",FALSE,"BYU","Big 12","Southern Illinois","MVFC",3801,"LaVell Edwards Stadium",89.2,27.7,11,0,0,263,6.3,1010.4,0,NA
401636613,2024,1,"regular","2024-08-31T23:30:00.000Z",FALSE,"Texas Tech","Big 12","Abilene Christian","UAC",3784,"Jones AT&T Stadium",80.6,61.3,52,0,0,71,9.2,1015,8,"Rain"
401628321,2024,1,"regular","2024-08-31T23:30:00.000Z",FALSE,"Auburn","SEC","Alabama A&M","SWAC",3785,"Jordan-Hare Stadium",94.1,68.2,43,0,0,246,4.7,1014.9,0,NA
401634133,2024,1,"regular","2024-08-31T19:30:00.000Z",FALSE,"App State","Sun Belt","East Tennessee State","Southern",3792,"Kidd Brewer Stadium",76.6,65.3,68,0,0,269,3.1,1016.9,0,NA
401628450,2024,1,"regular","2024-08-31T16:00:00.000Z",FALSE,"Iowa","Big Ten","Illinois State","MVFC",3793,"Kinnick Stadium",79,58.1,49,0,0,298,4.7,1019.2,0,NA
401644730,2024,1,"regular","2024-08-29T23:00:00.000Z",FALSE,"Central Michigan","Mid-American","Central Connecticut","NEC",3786,"Kelly/Shorts Stadium",84.9,70.5,62,0,0,172,2.2,1015.8,0,NA
401628332,2024,1,"regular","2024-08-31T23:30:00.000Z",FALSE,"Texas A&M","SEC","Notre Dame","FBS Independents",3795,"Kyle Field",89.2,71.4,56,0,0,96,4.9,1015.1,0,NA
401645321,2024,1,"regular","2024-08-31T23:00:00.000Z",FALSE,"Memphis","American Athletic","North Alabama","UAC",3805,"Simmons Bank Liberty Stadium",86.4,69.3,57,0,0,31,6.9,1015.1,3,"Cloudy"
401628457,2024,1,"regular","2024-08-31T16:00:00.000Z",FALSE,"West Virginia","Big 12","Penn State","Big Ten",3842,"Milan Puskar Stadium",72.5,68.4,87,0,0,263,7.4,1014.9,0,NA
401645322,2024,1,"regular","2024-08-31T16:00:00.000Z",FALSE,"Navy","American Athletic","Bucknell","Patriot",3852,"Navy-Marine Corps Memorial Stadium",84,69.1,61,0,0,267,6.9,1015.4,7,"Light Rain"
401628330,2024,1,"regular","2024-08-31T16:45:00.000Z",FALSE,"Tennessee","SEC","Chattanooga","Southern",3853,"Neyland Stadium",93.2,66,41,0,0,260,3.1,1014.3,0,NA
401643701,2024,1,"regular","2024-08-31T23:00:00.000Z",FALSE,"Troy","Sun Belt","Nevada","Mountain West",3975,"Veterans Memorial Stadium (AL)",96.8,66.9,38,0,0,273,0.4,1014.4,0,NA
401628458,2024,1,"regular","2024-08-29T22:00:00.000Z",FALSE,"Rutgers","Big Ten","Howard","MEAC",6577,"SHI Stadium",78.4,67.8,70,0,0,138,9.4,1018.1,0,NA
401636610,2024,1,"regular","2024-08-31T23:00:00.000Z",FALSE,"Baylor","Big 12","Tarleton State","UAC",4727,"McLane Stadium",94.1,69.6,45,0,0,58,7.1,1016.3,0,NA
401636611,2024,1,"regular","2024-08-31T23:00:00.000Z",FALSE,"Houston","Big 12","UNLV","Mountain West",4728,"TDECU Stadium",84,76.1,77,0,0,62,7.6,1015.2,0,NA
401644729,2024,1,"regular","2024-08-29T23:00:00.000Z",FALSE,"Bowling Green","Mid-American","Fordham","Patriot",3700,"Doyt L. Perry Stadium",86.7,73,64,0,0,236,0.2,1016.5,0,NA
401645318,2024,1,"regular","2024-08-30T00:00:00.000Z",FALSE,"Tulsa","American Athletic","Northwestern State","Southland",3674,"Chapman Stadium",93,67.3,43,0,0,162,6.3,1011.9,0,NA
401628327,2024,1,"regular","2024-08-30T00:00:00.000Z",FALSE,"Missouri","SEC","Murray State","MVFC",3838,"Memorial Stadium",85.1,77.5,78,0,0,120,2.2,1012.9,0,NA
401628474,2024,2,"regular","2024-09-07T19:30:00.000Z",FALSE,"Wisconsin","Big Ten","South Dakota","MVFC",347,"Camp Randall Stadium",64.9,40.6,41,0,0,10,8.1,1024,1,"Clear"
401636618,2024,2,"regular","2024-09-07T19:30:00.000Z",FALSE,"Utah","Big 12","Baylor","Big 12",587,"Rice-Eccles Stadium",91.8,31.6,12,0,0,338,6.9,1019,2,"Fair"
401635534,2024,2,"regular","2024-09-07T16:00:00.000Z",TRUE,"Syracuse","ACC","Georgia Tech","ACC",1964,"JMA Wireless Dome",61.5,55.2,80,0,0,220,12.7,1010,8,"Rain"
401643702,2024,1,"regular","2024-09-01T00:00:00.000Z",FALSE,"San Diego State","Mountain West","East Texas A&M","Southland",7311,"Snapdragon Stadium",72.7,61,67,0,0,292,11.5,1013,2,"Fair"
401628584,2024,1,"regular","2024-08-30T23:30:00.000Z",FALSE,"Duke","ACC","Elon","CAA",3982,"Wallace Wade Stadium",82.4,71.6,70,0,0,140,4.6,1016.8,18,"Heavy Rain Shower"
401636387,2024,1,"regular","2024-08-29T23:00:00.000Z",FALSE,"UL Monroe","Sun Belt","Jackson State","SWAC",3817,"Malone Stadium",92.3,73.2,54,0,0,146,6.5,1017.2,0,NA
401637159,2024,1,"regular","2024-08-31T19:00:00.000Z",FALSE,"Washington State","Pac-12","Portland State","Big Sky",3820,"Gesa Field",83.7,35.6,18,0,0,135,3.6,1015.4,0,NA
401628449,2024,1,"regular","2024-08-31T19:30:00.000Z",FALSE,"Indiana","Big Ten","Florida International","Conference USA",3830,"Memorial Stadium (Bloomington, IN)",83.5,59.4,44,0,0,324,5.3,1016.5,0,NA
401628347,2024,2,"regular","2024-09-07T16:00:00.000Z",FALSE,"Michigan","Big Ten","Texas","SEC",3558,"Michigan Stadium",55.9,42.3,60,0,0,320,11.4,1019.5,3,"Cloudy"
401628472,2024,2,"regular","2024-09-08T03:00:00.000Z",FALSE,"USC","Big Ten","Utah State","Mountain West",477,"Los Angeles Memorial Coliseum",82.2,57.6,43,0,0,206,5.2,1006.2,1,"Clear"
401640989,2024,2,"regular","2024-09-08T02:15:00.000Z",FALSE,"New Mexico State","Conference USA","Liberty","Conference USA",3601,"Aggie Memorial Stadium",77.7,43.2,29,0,0,130,3.4,1022,1,"Clear"
401628345,2024,2,"regular","2024-09-07T23:45:00.000Z",FALSE,"Oklahoma","SEC","Houston","Big 12",3835,"Memorial Stadium (Norman, OK)",78.8,48,34,0,0,20,9.2,1019,1,"Clear"
401629040,2024,2,"regular","2024-09-07T19:30:00.000Z",FALSE,"Toledo","Mid-American","Massachusetts","FBS Independents",3739,"Glass Bowl",63,39.6,42,0,0,310,4.3,1019,3,"Cloudy"
401628463,2024,2,"regular","2024-09-06T23:00:00.000Z",FALSE,"Indiana","Big Ten","Western Illinois","Big South-OVC",3830,"Memorial Stadium (Bloomington, IN)",72,57.7,61,0,0,10,8.1,1017,3,"Cloudy"
401628473,2024,2,"regular","2024-09-07T19:30:00.000Z",FALSE,"Washington","Big Ten","Eastern Michigan","Mid-American",3765,"Husky Stadium",77,59,54,0,0,348,7.4,1012,3,"Cloudy"
401628337,2024,2,"regular","2024-09-07T19:30:00.000Z",FALSE,"Auburn","SEC","California","ACC",3785,"Jordan-Hare Stadium",84.6,61.5,46,0,0,40,3.8,1013,3,"Cloudy"
401635537,2024,2,"regular","2024-09-07T19:30:00.000Z",FALSE,"North Carolina","ACC","Charlotte","American Athletic",3787,"Kenan Stadium",82,64.8,56,0,0,340,5.8,1009.8,3,"Cloudy"
401628348,2024,2,"regular","2024-09-07T16:45:00.000Z",FALSE,"Texas A&M","SEC","McNeese","Southland",3795,"Kyle Field",87.6,56.7,35,0,0,40,23,1016,1,"Clear"
401632068,2024,2,"regular","2024-09-07T23:00:00.000Z",FALSE,"Western Kentucky","Conference USA","Eastern Kentucky","UAC",3796,"Houchens Industries-L.T. Smith Stadium",70.2,43.3,38,0,0,10,4.7,1018.2,1,"Clear"
401635540,2024,2,"regular","2024-09-07T20:30:00.000Z",FALSE,"Virginia Tech","ACC","Marshall","Sun Belt",3799,"Lane Stadium",69.6,42.3,37,0,0,320,11.4,1016,1,"Clear"
401636859,2024,2,"regular","2024-09-08T02:00:00.000Z",FALSE,"Washington State","Pac-12","Texas Tech","Big 12",3820,"Gesa Field",80.6,28.8,15,0,0,330,5.6,1013,3,"Cloudy"
401635532,2024,2,"regular","2024-09-08T00:00:00.000Z",FALSE,"Clemson","ACC","App State","Sun Belt",3836,"Memorial Stadium (Clemson, SC)",74.7,59.9,60,0,0,80,7,1013.1,2,"Fair"
401634765,2024,2,"regular","2024-09-06T23:00:00.000Z",FALSE,"SMU","ACC","BYU","Big 12",3735,"Gerald J. Ford Stadium",85.8,65.7,51,0,0,70,9.3,1016,3,"Cloudy"
401643782,2024,2,"regular","2024-09-07T23:00:00.000Z",FALSE,"Southern Miss","Sun Belt","SE Louisiana","Southland",3815,"M. M. Roberts Stadium",82.2,66,58,0,0,10,5.6,1013,3,"Cloudy"
401643708,2024,2,"regular","2024-09-07T23:00:00.000Z",FALSE,"Nevada","Mountain West","Georgia Southern","Sun Belt",3816,"Mackay Stadium",89.2,20.1,8,0,0,240,20.5,1010.6,2,"Fair"
401643780,2024,2,"regular","2024-09-07T23:00:00.000Z",FALSE,"UL Monroe","Sun Belt","UAB","American Athletic",3817,"Malone Stadium",78.1,61.2,56,0,0,20,8.1,1015.4,1,"Clear"
401645325,2024,2,"regular","2024-09-07T23:30:00.000Z",FALSE,"North Texas","American Athletic","Stephen F. Austin","Southland",3825,"DATCU Stadium",82.4,52,35,0,0,30,13.7,1018,1,"Clear"
401628462,2024,2,"regular","2024-09-07T23:00:00.000Z",FALSE,"Illinois","Big Ten","Kansas","Big 12",3832,"Memorial Stadium (Champaign, IL)",59,44.2,58,0,0,330,7,1021.5,1,"Clear"
401636867,2024,3,"regular","2024-09-12T23:30:00.000Z",FALSE,"Texas State","Sun Belt","Arizona State","Big 12",3644,"Bobcat Stadium (TX)",91.4,59.2,34,0,0,340,5.6,1009,1,"Clear"
401628467,2024,2,"regular","2024-09-07T23:30:00.000Z",FALSE,"Nebraska","Big Ten","Colorado","Big 12",3834,"Memorial Stadium (Lincoln, NE)",75.2,43.3,32,0,0,110,8.1,1021.2,1,"Clear"
401628464,2024,2,"regular","2024-09-07T19:30:00.000Z",FALSE,"Iowa","Big Ten","Iowa State","Big 12",3793,"Kinnick Stadium",67.8,36.9,32,0,0,30,9.2,1024.5,1,"Clear"
401643784,2024,2,"regular","2024-09-07T16:00:00.000Z",FALSE,"Memphis","American Athletic","Troy","Sun Belt",3805,"Simmons Bank Liberty Stadium",76.1,50.7,42,0,0,40,13.9,1018.8,2,"Fair"
401628344,2024,2,"regular","2024-09-07T23:00:00.000Z",FALSE,"Missouri","SEC","Buffalo","Mid-American",3838,"Memorial Stadium",68.7,43.5,40,0,0,40,4.7,1021.7,1,"Clear"
401635538,2024,2,"regular","2024-09-07T16:00:00.000Z",FALSE,"Cincinnati","Big 12","Pittsburgh","ACC",3854,"Nippert Stadium",66.9,41,39,0,0,350,18.6,1020.3,1,"Clear"
401628468,2024,2,"regular","2024-09-07T23:30:00.000Z",FALSE,"Ohio State","Big Ten","Western Michigan","Mid-American",3861,"Ohio Stadium",62.8,40.6,44,0,0,340,8.1,1018.5,2,"Fair"
401645326,2024,2,"regular","2024-09-07T23:00:00.000Z",FALSE,"Rice","American Athletic","Texas Southern","SWAC",3895,"Rice Stadium",83.1,63.1,51,0,0,20,16.2,1012,1,"Clear"
401632072,2024,2,"regular","2024-09-08T01:00:00.000Z",FALSE,"UTEP","Conference USA","Southern Utah","UAC",3946,"Sun Bowl",82.6,45.3,27,0,0,110,11.8,1020,2,"Fair"
401628339,2024,2,"regular","2024-09-07T18:00:00.000Z",FALSE,"Georgia","SEC","Tennessee Tech","Big South-OVC",3917,"Sanford Stadium",92.1,62.2,37,0,0,310,6.8,1012,2,"Fair"
401634181,2024,2,"regular","2024-09-07T18:00:00.000Z",FALSE,"Ball State","Mid-American","Missouri State","MVFC",3919,"Scheumann Stadium",64.9,41.9,43,0,0,330,13.9,1020.7,3,"Cloudy"
