"season","team","conference","statName","statValue"
2024,"Army","American Athletic","penaltyYardsOpponent",567
2024,"Army","American Athletic","possessionTime",29942
2024,"Army","American Athletic","possessionTimeOpponent",20458
2024,"Army","American Athletic","puntReturns",10
2024,"Army","American Athletic","puntReturnsOpponent",11
2024,"Army","American Athletic","puntReturnTDs",0
2024,"Army","American Athletic","puntReturnTDsOpponent",0
2024,"Army","American Athletic","puntReturnYards",38
2024,"Army","American Athletic","puntReturnYardsOpponent",55
2024,"Army","American Athletic","rushingAttempts",762
2024,"Army","American Athletic","rushingAttemptsOpponent",379
2024,"Army","American Athletic","rushingTDs",48
2024,"Army","American Athletic","rushingTDsOpponent",12
2024,"Army","American Athletic","rushingYards",4210
2024,"Army","American Athletic","rushingYardsOpponent",1570
2024,"Army","American Athletic","sacks",22
2024,"Army","American Athletic","sacksOpponent",6
2024,"Army","American Athletic","tacklesForLoss",58
2024,"Army","American Athletic","tacklesForLossOpponent",36
2024,"Army","American Athletic","thirdDownConversions",82
2024,"Army","American Athletic","thirdDownConversionsOpponent",67
2024,"Army","American Athletic","thirdDowns",170
2024,"Army","American Athletic","thirdDownsOpponent",162
2024,"Army","American Athletic","totalYards",5338
2024,"Army","American Athletic","totalYardsOpponent",4173
2024,"Army","American Athletic","turnovers",9
2024,"Army","American Athletic","turnoversOpponent",20
2024,"Auburn","SEC","firstDowns",251
2024,"Auburn","SEC","firstDownsOpponent",213
2024,"Auburn","SEC","fourthDownConversions",9
2024,"Auburn","SEC","fourthDownConversionsOpponent",10
2024,"Auburn","SEC","fourthDowns",19
2024,"Auburn","SEC","fourthDownsOpponent",20
2024,"Auburn","SEC","fumblesLost",9
2024,"Auburn","SEC","fumblesLostOpponent",5
2024,"Auburn","SEC","fumblesRecovered",5
2024,"Auburn","SEC","fumblesRecoveredOpponent",9
2024,"Auburn","SEC","games",12
2024,"Auburn","SEC","interceptions",13
2024,"Auburn","SEC","interceptionsOpponent",8
2024,"Auburn","SEC","interceptionTDs",0
2024,"Auburn","SEC","interceptionTDsOpponent",1
2024,"Auburn","SEC","interceptionYards",58
2024,"Auburn","SEC","interceptionYardsOpponent",114
2024,"Auburn","SEC","kickReturns",23
2024,"Auburn","SEC","kickReturnsOpponent",16
2024,"Auburn","SEC","kickReturnTDs",0
2024,"Auburn","SEC","kickReturnTDsOpponent",0
2024,"Auburn","SEC","kickReturnYards",509
2024,"Auburn","SEC","kickReturnYardsOpponent",328
2024,"Auburn","SEC","netPassingYards",3167
2024,"Auburn","SEC","netPassingYardsOpponent",2556
2024,"Auburn","SEC","passAttempts",369
2024,"Auburn","SEC","passAttemptsOpponent",354
2024,"Auburn","SEC","passCompletions",230
2024,"Auburn","SEC","passCompletionsOpponent",199
2024,"Auburn","SEC","passesIntercepted",8
2024,"Auburn","SEC","passesInterceptedOpponent",13
2024,"Auburn","SEC","passingTDs",27
2024,"Auburn","SEC","passingTDsOpponent",12
2024,"Auburn","SEC","penalties",69
2024,"Auburn","SEC","penaltiesOpponent",78
2024,"Auburn","SEC","penaltyYards",592
2024,"Auburn","SEC","penaltyYardsOpponent",642
2024,"Auburn","SEC","possessionTime",19606
2024,"Auburn","SEC","possessionTimeOpponent",22994
2024,"Auburn","SEC","puntReturns",21
2024,"Auburn","SEC","puntReturnsOpponent",8
2024,"Auburn","SEC","puntReturnTDs",1
2024,"Auburn","SEC","puntReturnTDsOpponent",1
2024,"Auburn","SEC","puntReturnYards",170
2024,"Auburn","SEC","puntReturnYardsOpponent",30
2024,"Auburn","SEC","rushingAttempts",401
2024,"Auburn","SEC","rushingAttemptsOpponent",453
2024,"Auburn","SEC","rushingTDs",13
2024,"Auburn","SEC","rushingTDsOpponent",18
2024,"Auburn","SEC","rushingYards",1988
2024,"Auburn","SEC","rushingYardsOpponent",1423
2024,"Auburn","SEC","sacks",28
2024,"Auburn","SEC","sacksOpponent",25
2024,"Auburn","SEC","tacklesForLoss",68
2024,"Auburn","SEC","tacklesForLossOpponent",62
2024,"Auburn","SEC","thirdDownConversions",61
2024,"Auburn","SEC","thirdDownConversionsOpponent",73
2024,"Auburn","SEC","thirdDowns",147
2024,"Auburn","SEC","thirdDownsOpponent",185
2024,"Auburn","SEC","totalYards",5155
2024,"Auburn","SEC","totalYardsOpponent",3979
2024,"Auburn","SEC","turnovers",22
2024,"Auburn","SEC","turnoversOpponent",13
2024,"Ball State","Mid-American","firstDowns",243
2024,"Ball State","Mid-American","firstDownsOpponent",265
2024,"Ball State","Mid-American","fourthDownConversions",12
2024,"Ball State","Mid-American","fourthDownConversionsOpponent",8
2024,"Ball State","Mid-American","fourthDowns",26
2024,"Ball State","Mid-American","fourthDownsOpponent",16
2024,"Ball State","Mid-American","fumblesLost",3
2024,"Ball State","Mid-American","fumblesLostOpponent",7
2024,"Ball State","Mid-American","fumblesRecovered",7
2024,"Ball State","Mid-American","fumblesRecoveredOpponent",3
2024,"Ball State","Mid-American","games",12
2024,"Ball State","Mid-American","interceptions",11
2024,"Ball State","Mid-American","interceptionsOpponent",8
2024,"Ball State","Mid-American","interceptionTDs",1
2024,"Ball State","Mid-American","interceptionTDsOpponent",2
2024,"Ball State","Mid-American","interceptionYards",115
2024,"Ball State","Mid-American","interceptionYardsOpponent",236
2024,"Ball State","Mid-American","kickReturns",35
2024,"Ball State","Mid-American","kickReturnsOpponent",34
2024,"Ball State","Mid-American","kickReturnTDs",1
2024,"Ball State","Mid-American","kickReturnTDsOpponent",0
2024,"Ball State","Mid-American","kickReturnYards",794
2024,"Ball State","Mid-American","kickReturnYardsOpponent",609
2024,"Ball State","Mid-American","netPassingYards",2936
2024,"Ball State","Mid-American","netPassingYardsOpponent",3363
2024,"Ball State","Mid-American","passAttempts",439
2024,"Ball State","Mid-American","passAttemptsOpponent",375
2024,"Ball State","Mid-American","passCompletions",280
2024,"Ball State","Mid-American","passCompletionsOpponent",232
2024,"Ball State","Mid-American","passesIntercepted",8
2024,"Ball State","Mid-American","passesInterceptedOpponent",11
2024,"Ball State","Mid-American","passingTDs",26
2024,"Ball State","Mid-American","passingTDsOpponent",37
2024,"Ball State","Mid-American","penalties",59
2024,"Ball State","Mid-American","penaltiesOpponent",63
2024,"Ball State","Mid-American","penaltyYards",544
2024,"Ball State","Mid-American","penaltyYardsOpponent",589
2024,"Ball State","Mid-American","possessionTime",22300
2024,"Ball State","Mid-American","possessionTimeOpponent",20900
2024,"Ball State","Mid-American","puntReturns",10
2024,"Ball State","Mid-American","puntReturnsOpponent",16
2024,"Ball State","Mid-American","puntReturnTDs",0
2024,"Ball State","Mid-American","puntReturnTDsOpponent",0
2024,"Ball State","Mid-American","puntReturnYards",18
2024,"Ball State","Mid-American","puntReturnYardsOpponent",163
2024,"Ball State","Mid-American","rushingAttempts",370
2024,"Ball State","Mid-American","rushingAttemptsOpponent",400
2024,"Ball State","Mid-American","rushingTDs",10
2024,"Ball State","Mid-American","rushingTDsOpponent",24
2024,"Ball State","Mid-American","rushingYards",1241
2024,"Ball State","Mid-American","rushingYardsOpponent",2116
2024,"Ball State","Mid-American","sacks",20
2024,"Ball State","Mid-American","sacksOpponent",32
2024,"Ball State","Mid-American","tacklesForLoss",55
2024,"Ball State","Mid-American","tacklesForLossOpponent",76
2024,"Ball State","Mid-American","thirdDownConversions",75
2024,"Ball State","Mid-American","thirdDownConversionsOpponent",72
2024,"Ball State","Mid-American","thirdDowns",177
2024,"Ball State","Mid-American","thirdDownsOpponent",149
2024,"Ball State","Mid-American","totalYards",4177
2024,"Ball State","Mid-American","totalYardsOpponent",5479
2024,"Ball State","Mid-American","turnovers",14
2024,"Ball State","Mid-American","turnoversOpponent",15
2024,"Baylor","Big 12","firstDowns",299
2024,"Baylor","Big 12","firstDownsOpponent",267
2024,"Baylor","Big 12","fourthDownConversions",20
2024,"Baylor","Big 12","fourthDownConversionsOpponent",19
2024,"Baylor","Big 12","fourthDowns",37
2024,"Baylor","Big 12","fourthDownsOpponent",30
2024,"Baylor","Big 12","fumblesLost",4
2024,"Baylor","Big 12","fumblesLostOpponent",7
2024,"Baylor","Big 12","fumblesRecovered",9
2024,"Baylor","Big 12","fumblesRecoveredOpponent",5
2024,"Baylor","Big 12","games",13
2024,"Baylor","Big 12","interceptions",10
2024,"Baylor","Big 12","interceptionsOpponent",14
2024,"Baylor","Big 12","interceptionTDs",1
2024,"Baylor","Big 12","interceptionTDsOpponent",2
2024,"Baylor","Big 12","interceptionYards",145
2024,"Baylor","Big 12","interceptionYardsOpponent",127
2024,"Baylor","Big 12","kickReturns",27
2024,"Baylor","Big 12","kickReturnsOpponent",23
2024,"Baylor","Big 12","kickReturnTDs",1
2024,"Baylor","Big 12","kickReturnTDsOpponent",1
2024,"Baylor","Big 12","kickReturnYards",553
2024,"Baylor","Big 12","kickReturnYardsOpponent",453
2024,"Baylor","Big 12","netPassingYards",3397
2024,"Baylor","Big 12","netPassingYardsOpponent",3033
2024,"Baylor","Big 12","passAttempts",413
2024,"Baylor","Big 12","passAttemptsOpponent",392
2024,"Baylor","Big 12","passCompletions",253
2024,"Baylor","Big 12","passCompletionsOpponent",236
2024,"Baylor","Big 12","passesIntercepted",14
2024,"Baylor","Big 12","passesInterceptedOpponent",10
2024,"Baylor","Big 12","passingTDs",31
2024,"Baylor","Big 12","passingTDsOpponent",21
2024,"Baylor","Big 12","penalties",80
2024,"Baylor","Big 12","penaltiesOpponent",73
2024,"Baylor","Big 12","penaltyYards",785
2024,"Baylor","Big 12","penaltyYardsOpponent",648
2024,"Baylor","Big 12","possessionTime",21958
2024,"Baylor","Big 12","possessionTimeOpponent",24842
2024,"Baylor","Big 12","puntReturns",15
2024,"Baylor","Big 12","puntReturnsOpponent",22
2024,"Baylor","Big 12","puntReturnTDs",0
2024,"Baylor","Big 12","puntReturnTDsOpponent",1
2024,"Baylor","Big 12","puntReturnYards",310
2024,"Baylor","Big 12","puntReturnYardsOpponent",135
2024,"Baylor","Big 12","rushingAttempts",489
2024,"Baylor","Big 12","rushingAttemptsOpponent",490
2024,"Baylor","Big 12","rushingTDs",25
2024,"Baylor","Big 12","rushingTDsOpponent",17
2024,"Baylor","Big 12","rushingYards",2328
2024,"Baylor","Big 12","rushingYardsOpponent",1980
2024,"Baylor","Big 12","sacks",23
2024,"Baylor","Big 12","sacksOpponent",19
2024,"Baylor","Big 12","tacklesForLoss",69
2024,"Baylor","Big 12","tacklesForLossOpponent",46
2024,"Baylor","Big 12","thirdDownConversions",78
2024,"Baylor","Big 12","thirdDownConversionsOpponent",64
2024,"Baylor","Big 12","thirdDowns",178
2024,"Baylor","Big 12","thirdDownsOpponent",180
2024,"Baylor","Big 12","totalYards",5725
2024,"Baylor","Big 12","totalYardsOpponent",5013
2024,"Baylor","Big 12","turnovers",14
2024,"Baylor","Big 12","turnoversOpponent",21
2024,"Boise State","Mountain West","firstDowns",327
2024,"Boise State","Mountain West","firstDownsOpponent",241
2024,"Boise State","Mountain West","fourthDownConversions",15
2024,"Boise State","Mountain West","fourthDownConversionsOpponent",19
2024,"Boise State","Mountain West","fourthDowns",22
2024,"Boise State","Mountain West","fourthDownsOpponent",38
2024,"Boise State","Mountain West","fumblesLost",5
2024,"Boise State","Mountain West","fumblesLostOpponent",9
2024,"Boise State","Mountain West","fumblesRecovered",9
2024,"Boise State","Mountain West","fumblesRecoveredOpponent",5
2024,"Boise State","Mountain West","games",14
2024,"Boise State","Mountain West","interceptions",7
2024,"Boise State","Mountain West","interceptionsOpponent",7
2024,"Boise State","Mountain West","interceptionTDs",2
2024,"Boise State","Mountain West","interceptionTDsOpponent",0
2024,"Boise State","Mountain West","interceptionYards",143
2024,"Boise State","Mountain West","interceptionYardsOpponent",32
2024,"Boise State","Mountain West","kickReturns",22
2024,"Boise State","Mountain West","kickReturnsOpponent",41
2024,"Boise State","Mountain West","kickReturnTDs",1
2024,"Boise State","Mountain West","kickReturnTDsOpponent",0
2024,"Boise State","Mountain West","kickReturnYards",491
2024,"Boise State","Mountain West","kickReturnYardsOpponent",893
2024,"Boise State","Mountain West","netPassingYards",3159
2024,"Boise State","Mountain West","netPassingYardsOpponent",3380
2024,"Boise State","Mountain West","passAttempts",415
2024,"Boise State","Mountain West","passAttemptsOpponent",452
2024,"Boise State","Mountain West","passCompletions",261
2024,"Boise State","Mountain West","passCompletionsOpponent",273
2024,"Boise State","Mountain West","passesIntercepted",7
2024,"Boise State","Mountain West","passesInterceptedOpponent",7
2024,"Boise State","Mountain West","passingTDs",23
2024,"Boise State","Mountain West","passingTDsOpponent",24
2024,"Boise State","Mountain West","penalties",76
2024,"Boise State","Mountain West","penaltiesOpponent",92
2024,"Boise State","Mountain West","penaltyYards",647
2024,"Boise State","Mountain West","penaltyYardsOpponent",737
2024,"Boise State","Mountain West","possessionTime",26763
2024,"Boise State","Mountain West","possessionTimeOpponent",23637
2024,"Boise State","Mountain West","puntReturns",24
2024,"Boise State","Mountain West","puntReturnsOpponent",12
2024,"Boise State","Mountain West","puntReturnTDs",0
2024,"Boise State","Mountain West","puntReturnTDsOpponent",1
2024,"Boise State","Mountain West","puntReturnYards",109
2024,"Boise State","Mountain West","puntReturnYardsOpponent",176
2024,"Boise State","Mountain West","rushingAttempts",547
2024,"Boise State","Mountain West","rushingAttemptsOpponent",450
2024,"Boise State","Mountain West","rushingTDs",43
2024,"Boise State","Mountain West","rushingTDsOpponent",15
2024,"Boise State","Mountain West","rushingYards",3377
2024,"Boise State","Mountain West","rushingYardsOpponent",1722
2024,"Boise State","Mountain West","sacks",55
2024,"Boise State","Mountain West","sacksOpponent",15
2024,"Boise State","Mountain West","tacklesForLoss",111
2024,"Boise State","Mountain West","tacklesForLossOpponent",58
2024,"Boise State","Mountain West","thirdDownConversions",91
2024,"Boise State","Mountain West","thirdDownConversionsOpponent",79
2024,"Boise State","Mountain West","thirdDowns",185
2024,"Boise State","Mountain West","thirdDownsOpponent",207
2024,"Boise State","Mountain West","totalYards",6536
2024,"Boise State","Mountain West","totalYardsOpponent",5102
2024,"Boise State","Mountain West","turnovers",12
2024,"Boise State","Mountain West","turnoversOpponent",16
2024,"Boston College","ACC","firstDowns",252
2024,"Boston College","ACC","firstDownsOpponent",258
2024,"Boston College","ACC","fourthDownConversions",16
2024,"Boston College","ACC","fourthDownConversionsOpponent",15
2024,"Boston College","ACC","fourthDowns",36
2024,"Boston College","ACC","fourthDownsOpponent",30
2024,"Boston College","ACC","fumblesLost",9
2024,"Boston College","ACC","fumblesLostOpponent",8
2024,"Boston College","ACC","fumblesRecovered",8
2024,"Boston College","ACC","fumblesRecoveredOpponent",9
2024,"Boston College","ACC","games",13
2024,"Boston College","ACC","interceptions",7
2024,"Boston College","ACC","interceptionsOpponent",17
2024,"Boston College","ACC","interceptionTDs",3
2024,"Boston College","ACC","interceptionTDsOpponent",0
2024,"Boston College","ACC","interceptionYards",310
2024,"Boston College","ACC","interceptionYardsOpponent",72
2024,"Boston College","ACC","kickReturns",19
2024,"Boston College","ACC","kickReturnsOpponent",31
2024,"Boston College","ACC","kickReturnTDs",0
2024,"Boston College","ACC","kickReturnTDsOpponent",1
2024,"Boston College","ACC","kickReturnYards",296
2024,"Boston College","ACC","kickReturnYardsOpponent",614
2024,"Boston College","ACC","netPassingYards",2591
2024,"Boston College","ACC","netPassingYardsOpponent",3195
2024,"Boston College","ACC","passAttempts",330
2024,"Boston College","ACC","passAttemptsOpponent",441
2024,"Boston College","ACC","passCompletions",207
2024,"Boston College","ACC","passCompletionsOpponent",271
2024,"Boston College","ACC","passesIntercepted",17
2024,"Boston College","ACC","passesInterceptedOpponent",7
2024,"Boston College","ACC","passingTDs",24
2024,"Boston College","ACC","passingTDsOpponent",17
2024,"Boston College","ACC","penalties",58
2024,"Boston College","ACC","penaltiesOpponent",82
2024,"Boston College","ACC","penaltyYards",560
2024,"Boston College","ACC","penaltyYardsOpponent",725
2024,"Boston College","ACC","possessionTime",24674
2024,"Boston College","ACC","possessionTimeOpponent",22055
2024,"Boston College","ACC","puntReturns",24
2024,"Boston College","ACC","puntReturnsOpponent",9
2024,"Boston College","ACC","puntReturnTDs",0
2024,"Boston College","ACC","puntReturnTDsOpponent",0
2024,"Boston College","ACC","puntReturnYards",165
2024,"Boston College","ACC","puntReturnYardsOpponent",42
2024,"Boston College","ACC","rushingAttempts",523
2024,"Boston College","ACC","rushingAttemptsOpponent",412
2024,"Boston College","ACC","rushingTDs",24
2024,"Boston College","ACC","rushingTDsOpponent",16
2024,"Boston College","ACC","rushingYards",2181
2024,"Boston College","ACC","rushingYardsOpponent",1496
2024,"Boston College","ACC","sacks",27
2024,"Boston College","ACC","sacksOpponent",29
2024,"Boston College","ACC","tacklesForLoss",64
2024,"Boston College","ACC","tacklesForLossOpponent",62
2024,"Boston College","ACC","thirdDownConversions",78
2024,"Boston College","ACC","thirdDownConversionsOpponent",64
2024,"Boston College","ACC","thirdDowns",179
2024,"Boston College","ACC","thirdDownsOpponent",175
2024,"Boston College","ACC","totalYards",4772
2024,"Boston College","ACC","totalYardsOpponent",4691
2024,"Boston College","ACC","turnovers",16
2024,"Boston College","ACC","turnoversOpponent",25
2024,"Bowling Green","Mid-American","firstDowns",258
